AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N11,N21,Len.,Voc.,Vol.,Dif.,Eff.,ConMetric,ConLockMetric,AtomicMetric,CollSynMetric,DesThread,StartMetric,SleepMetric,YieldMetric,JoinMetric,WaitMetric,NotifyMetric,NotifyAllMetric,Syn,LockLock,LockUnlock,ConAwait,ConSignal,ConSignalAll,SemAcquire,SemRelease,LatchAwait,LatchCountDown,BarrierAwait,ThrFctNewThr,Execute,AwaitTermi,Shutdown,ShutdownNow,ThrPoolExecFinalize,StartThread,ThrPoolExecReject,NewThrPool,FutureCancel,FutureGet,FutureRun,VectorMetric,HashTableMetric,ThreadLocal,VolatileMetric,FinalMetric,FinallyMetric,
1,1,1,1,9,0,9,0,2,0,0,3,3,3,0,3,0,0,2,1,65,7,40,16,15,18,18,24,13,11,2,2,2,1,1,0.45,5,5,5,3,36,35,98,62,160,71,749,30,8472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,1,17,1,11,3,1,0,0,10,10,10,3,10,0,1,7,2,233,31,147,54,76,55,74,103,51,52,8,8,8,1,3,0.37,27,27,30,10,119,157,431,313,744,276,3891,111,65818,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,9,0,8,0,1,0,0,5,5,5,1,5,0,1,3,1,100,12,71,39,26,17,40,53,38,15,4,4,4,1,3,0.24,10,10,10,5,58,77,181,133,314,135,1695,45,28027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,1,30,0,19,10,1,3,4.933333333,24,24,21,11,24,0,14,6,4,875.9333333,55.6,556.7333333,189.8,365.8,278,338,424.4,186.4,238,8,8,8,5,4,0.5,82.26666667,82.26666667,82.66666667,33.93333333,364,783.6666667,1961.333333,1627.533333,3588.866667,1147.666667,21346.33333,354,432213.1333,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
3,3,3,1,18.93333333,0,17,1,1,0,0,3,3,3,2,3,0,0,2,1,98.73333333,8.066666667,71.86666667,22.93333333,35.93333333,18.8,35.93333333,47.93333333,22,25.93333333,6,6,7,1,5,0.261333333,10,10,11,3,51,75.86666667,170.6666667,122.8,293.4666667,126.8666667,1651.333333,40,29285.33333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,1,1,4.714285714,0,3,1,1,0,0,3.285714286,3.285714286,3.285714286,0,3.285714286,0,0,0,3.285714286,48.28571429,5.285714286,22.57142857,15,3.285714286,20.42857143,13.28571429,17.57142857,14.28571429,3.285714286,2,2,2,1,0,0.92047619,4.285714286,4.285714286,4.285714286,3.285714286,32,19.28571429,53.14285714,33.28571429,86.42857143,51.28571429,343.8571429,24.71428571,2952.857143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.307692308,1.307692308,1.615384615,1,10.61538462,0,4.538461538,5.769230769,1,0.307692308,0,2.615384615,2.615384615,2.307692308,0,2.615384615,0,0,0.307692308,2.307692308,57.84615385,6,20.76923077,10.23076923,8.153846154,31.07692308,9.538461538,14.38461538,9.307692308,5.076923077,2.846153846,2.846153846,3.461538462,1,0.615384615,2.270769231,4.769230769,4.769230769,5.384615385,2.615384615,24.23076923,27,69.61538462,52.92307692,122.5384615,51.23076923,592.4615385,22.23076923,9314.384615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,5,5,5,3,5,0,0,1,4,62.8,10,37,22,12,15.8,23,29,20,9,1,1,1,1,0,0.431333333,5,5,5,5,51,33,79,46,125,84,543,34,4371,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,4.384615385,1,1,0,0.384615385,8,8,8,3.384615385,8,0,0,4.461538462,3.538461538,115.6153846,13.46153846,62.61538462,33.23076923,23.15384615,40.53846154,31.30769231,42.30769231,27.92307692,14.38461538,3,3,3,1,2,0.653076923,10.38461538,10.38461538,10.38461538,8,73.92307692,47.61538462,126.8461538,68.92307692,195.7692308,121.5384615,902.9230769,50.15384615,11834.15385,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0,0
2.125,2.125,2.125,2.125,19.4375,0.0625,17.5,0,1,0.9375,1,6.6875,6.6875,5.75,2.875,6.6875,0,0.9375,1.9375,3.8125,182.375,14.4375,143.25,38.6875,89.5,24.6875,83.75,103.0625,36.75,66.3125,9.8125,9.8125,10.8125,8.875,6,0.175,17.375,17.375,18.375,14.5625,87.3125,157.3125,427.375,298.5,725.875,244.625,4399.25,72.875,114317.25,1,0,0,0,1,0,0.9375,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9375,0
1,1,1,1,7.9375,0,6,1.0625,2,0,3,28.0625,28.0625,28.0625,7,28.0625,0,1,5,22.0625,335.9375,37.9375,222.625,99.6875,108.8125,75.375,134.625,169.6875,93.875,75.8125,2,2,2,1,1,0.34125,33.0625,33.0625,33.0625,28.0625,251.4375,348.1875,669.9375,526.6875,1196.625,599.625,5965.25,173,58139.6875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6,4.0625,8,2.0625,51,1.375,48.9375,0,1,0,2,2.9375,2.9375,2.9375,1.9375,2.9375,0,0,1.9375,1,203.4375,12.25,175.3125,44.375,123.375,16.8125,108.125,122.875,42.5625,80.3125,15.75,9.9375,19.75,6,6,0.098125,19.5625,13.75,23.5625,7.9375,58.75,158.0625,555.75,394.875,950.625,216.8125,6653.4375,65.75,269779,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9375,0
2,2,3,1,23.75,1,21.8125,0.9375,1,0,0,2.9375,2.9375,2.9375,1.9375,2.9375,0,0,1.9375,1,111.9375,7.875,86.3125,29.125,50.625,17.75,55.75,64.5625,27.75,36.8125,4,4,5,1,3,0.205625,7.8125,7.8125,8.8125,2.9375,45.9375,96.75,259.625,198.3125,457.9375,142.6875,2766.1875,43.75,55183.375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0
6.125,5.125,7.1875,3.0625,50.875,2.0625,47.875,0,1,0,5,3.875,3.875,3.875,1.9375,3.875,0,0.9375,1.9375,1,261,20.5,222.75,53.625,155.75,17.75,133.8125,152.5,50.875,101.625,18.8125,15.8125,22.8125,11.75,6,0.0775,23.5625,20.5625,27.5625,14.625,66.25,205.75,747.6875,554.375,1302.0625,272,9234.5625,77,404239.0625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2,2,2,1,10,0,9,1,1,0,0,7,7,7,5,7,0,1,4,2,142,10,92,33,42,40,41,58,29,29,9,7,12,1,4,0.43,17,15,20,7,82,71,238,128,366,153,1919,64,39534,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1.0625,1.0625,1.0625,1,8.125,0,7.1875,0,1,0,0,2.9375,2.9375,2.9375,3,2.9375,0,0,1,1.9375,66.625,7,42.75,23.875,13.9375,16.875,27.875,33.8125,22.875,10.9375,3,3,3,1,2,0.393125,4.9375,4.9375,4.9375,2.9375,33.5,50.4375,104.125,77.25,181.375,83.9375,914.9375,23.6875,9316.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,2,2,2,1,2,0,0,1,1,40.875,5,20.9375,14.9375,4,14.9375,12.9375,15.9375,12.9375,3,1,1,1,1,0,0.71625,2,2,2,2,19,22,35,27,62,41,269,10,1345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,1,2,0,0,1,1,38.875,5,18.9375,12.9375,3,14.9375,11.9375,14.9375,11.9375,3,1,1,1,1,0,0.79,2,2,2,2,17,18,26,22,48,35,199,9,923,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,5,0,5,0,1,0,0,6,6,6,1,6,0,0,4.461538462,1.538461538,72.38461538,9.076923077,47,24,14,16.30769231,20,29,19,10,3,3,3,1,2,0.346153846,8,8,8,6,51,32,83,46,129,83,556,31,5545,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,5.875,0,4,1.875,1,1,0,3.9375,3.9375,2.9375,2.875,3.9375,1,0,1,1.9375,63.0625,7,30.8125,18,11.75,25.25,19.875,24.8125,16.9375,7.875,2,2,2,1,0,0.82,4.9375,4.9375,4.9375,3.9375,39.5,38.5,76.9375,56.4375,133.375,78,583.0625,28.6875,4623.4375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,5,1,1,1,0.076923077,8,8,7,4,8,0.923076923,0,4.461538462,2.615384615,117.9230769,11.15384615,62.46153846,30.15384615,22.38461538,44.30769231,28.46153846,39.46153846,25.15384615,14.30769231,4,4,4,1,2,0.712307692,12,12,12,8,75,53.46153846,150,80.23076923,230.2307692,128.4615385,1053,50.15384615,13181.61538,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769230769,0,0
1,1,1,1,10,0,6,4,1,0,0,2,2,2,3,2,0,0,1,1,59,6,27.0625,16.0625,8,25.9375,18.0625,23.0625,16.0625,7,2,2,2,1,1,0.961875,3,3,3,2,23.9375,29,56.875,42,98.875,52.9375,465.25,16.9375,3948.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,7,0,5,1,1,0,0,6,6,6,4,6,0,0,4.461538462,1.538461538,104.3846154,9.076923077,56,28,17,39.30769231,27,38,24,14,4,4,4,1,2,0.698461538,9,9,9,6,58,42.38461538,125.1538462,62.76923077,187.9230769,100.3846154,905.9230769,38,12180.76923,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3.0625,3.0625,6.125,1,23.875,0,22.875,0,1,0,0,2.9375,2.9375,2.9375,1.9375,2.9375,0,0,1.9375,1,115.625,8.875,91.8125,27.375,52.625,14.9375,51.6875,64.5,26.4375,38.0625,7,7,15,1,4,0.16625,10.8125,10.8125,18.8125,2.9375,45.9375,88.75,281.5625,217.8125,499.375,134.6875,2990.9375,49.9375,82834.1875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0
2,2,2,1,11,0,11,0,1,0,3,4,4,4,2,4,0,1,0,3,88.875,10,63.9375,22.9375,32,14.9375,33.9375,45.9375,22.9375,23,4,4,4,1,3,0.235625,11,11,11,4,52.25,74,170.25,113,283.25,126.25,1427.25,37.125,13707.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,1,1,4.9375,0,4.9375,0,1,0,0.625,2,2,2,1.625,2,0,0,1,1,41.375,4.9375,21.5,11.9375,7.1875,14.9375,14.5,17.5,10.9375,6.5625,1,1,1,1,0,0.698125,2,2,2,2,19.5,19.9375,40.125,28.6875,68.8125,39.4375,296,13.375,1948.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1.666666667,1,7.666666667,0,7.666666667,0,1,0,0,6,6,6,4,6,0,0,4.666666667,1.333333333,99.66666667,13,70.66666667,30.66666667,28,16,34.33333333,46.66666667,26.33333333,20.33333333,3.666666667,3.666666667,4.666666667,1,2.666666667,0.226666667,10.66666667,10.66666667,11.66666667,6,70.66666667,48.66666667,141.6666667,77,218.6666667,119.3333333,1068,51.33333333,16347,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4.9375,1,28.0625,1,23,3.0625,1,0,2.875,5.9375,5.9375,5.9375,5.875,5.9375,0,3,1.9375,1,255.375,20.0625,198.25,79.125,115.125,37.0625,123.6875,154.5,78.5,76,7.875,7.875,10,1,3,0.1875,26.6875,26.6875,29.6875,5.9375,97.625,233.6875,599.125,471.3125,1070.4375,331.3125,6691,93.6875,144820.6875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875,0,0
4.0625,4.0625,5.0625,1,26.5,0.875,24.6875,0,1,0,0,2.9375,2.9375,2.9375,1,2.9375,0,0,1.9375,1,120,11.625,91.6875,23.875,50.4375,16.6875,43.125,58.8125,22.9375,35.875,9.875,9.875,11.875,1,7.8125,0.18375,13.6875,13.6875,15.6875,2.9375,46.0625,83.9375,267.75,187.5625,455.3125,130,2678.4375,47.0625,65336.8125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0
4.125,4.125,5.125,1,30.4375,0.0625,27.5625,1.875,1,0.9375,1,7.6875,7.6875,6.75,2,7.6875,0,2.8125,2.9375,1.9375,310.125,19.5,258.8125,81,157.3125,33.6875,142.6875,184.375,80.0625,104.3125,19.75,17.875,23.6875,4.75,6,0.1325,36.75,34.875,40.6875,11.4375,132.25,268.5,817.5625,614.25,1431.8125,400.75,9270.375,130.75,327805.4375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,24.9375,3,7,3,2,14.9375,3,5,3,2,1,1,1,1,0,2.134375,1,1,1,1,6,6.125,10,8,18,12.125,64.25,3.875,248.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,30.38461538,3.076923077,8,4,2,19.30769231,4,6,4,2,1,1,1,1,0,2.414615385,1,1,1,1,7,9,15,11,26,16,104,4,416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,1,25.0625,2,20.25,1.875,1,1.9375,3.0625,5.8125,5.8125,3.875,3.875,5.8125,0,1.875,1,2.9375,246.8125,25.8125,191.875,95.25,99.5,29.125,132.625,154.0625,90.5,63.5625,7.875,7.875,7.875,3.875,3,0.15375,19.375,19.375,20.3125,8.6875,91.5,212.5,497.875,417.5625,915.4375,304,5810.375,80.75,110527.0625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0625,0,0
1,1,1,1,3,0,3,0,1,0,0,5,5,5,0,5,0,0,4,1,46.25,6.25,23,12,5,17,9,15,10,5,1,1,1,1,0,0.745,5,5,5,5,29,19,32,22,54,48,175,15,547,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.642857143,2.642857143,2.642857143,1,22.28571429,1,17.64285714,3,1,3,4.642857143,5,6,3,4,6,2,1,2,1,207.4285714,24.57142857,146.2142857,65.64285714,82.92857143,36.64285714,98.64285714,114.9285714,60.64285714,54.28571429,6.285714286,6.285714286,6.642857143,3,4,0.247857143,14.28571429,14.28571429,15.28571429,7,70.21428571,164.5714286,363.3571429,308.3571429,671.7142857,234.7857143,4119.357143,62.85714286,79295.78571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642857143,0,0
3,3,3,1,25,4,20,1,1,0,1,4,4,4,0,4,0,2,1,1,154.6428571,25,104,42,73,26.64285714,76,89,41,48,6,6,8,3,2,0.256428571,13,13,15,6,56,106,307,277,584,162,3282,69,71863,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,2.384615385,1,13.61538462,1.692307692,10.92307692,0,1,0,1.538461538,8.307692308,8.307692308,8.307692308,0,8.307692308,0,1.846153846,4.923076923,1.538461538,180.7692308,30.38461538,123.0769231,52.23076923,76,28.30769231,78.23076923,96.61538462,46.76923077,49.84615385,6,6,8.538461538,3,3.076923077,0.226923077,19.46153846,19.46153846,22,10.30769231,81.15384615,112.0769231,341.6153846,286.8461538,628.4615385,193.2307692,3457.230769,82.46153846,77239.15385,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538,0,0
3,3,3,1,30,4,24,1,1,0,0,4,4,4,0,4,0,2,1,1,160.6428571,25.64285714,109.3571429,41.35714286,79,27.64285714,78.35714286,95.35714286,44.35714286,51,5,5,5,1,2,0.256428571,12,12,12,4,58,118,353,322,675,176,3867,75,88345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.692307692,1.692307692,1.692307692,1,12,1.384615385,9.923076923,0,1,0,0,6.769230769,6.769230769,6.769230769,0,6.769230769,0,1.384615385,4.153846154,1.230769231,138.5384615,23.07692308,91.53846154,37.53846154,57.30769231,25.30769231,58.23076923,74.30769231,36.38461538,37.92307692,3.769230769,3.769230769,3.769230769,1,1.384615385,0.446153846,12.30769231,12.30769231,12.30769231,6.769230769,62.46153846,90.46153846,267.3076923,232.3076923,499.6153846,152.9230769,2773,62.53846154,61435.46154,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1.5,1.5,1,13,1.5,10.5,0,1,0,0,8,11,11,0,11,0,1,8,2,163.75,29.25,109,49,64,26.5,68,88,47,41,6,6,6,1,2,0.25,15,15,15,8,81,106.5,316.5,267.5,584,187.5,3232.5,72.5,72458.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,5,0,1,0,0,9,9,9,0,9,0,0,7,2,105.5,15.5,70,35,30,20,35,51,30,21,5,5,5,1,2,0.29,13,13,13,9,60,63,160,128,288,123,1479,40,23314,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,16.125,0,11.75,3.5,1,1.875,0,4.8125,4.8125,2.9375,1,4.8125,0,0,1.9375,2.875,121.4375,9.625,77.625,25.3125,38,34.1875,40.5625,53.875,23.375,30.5,3,3,3.875,2.75,2,0.434375,11.4375,11.4375,12.3125,6.5625,70.4375,90.6875,199.3125,150.8125,350.125,161.125,1798.5,54.875,22539.375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0
1,1,1,1,6,0,5,0,1,0,0,8,8,8,1,8,0,1,5.461538462,1.538461538,106.7692308,16.07692308,69.38461538,36.46153846,25.46153846,21.30769231,36.92307692,47.92307692,30.46153846,17.46153846,3,3,3,1,2,0.306153846,10,10,10,8,70,73.92307692,160.6923077,110.5384615,271.2307692,143.9230769,1291.461538,45.38461538,12715.69231,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,2,2,2,1,2,0,0,1,1,37.8,4,19,13,4,14.8,11,14,11,3,1,1,1,1,0,0.78,2,2,2,2,20,18,31,24,55,38,233,12,1398,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,5,0,5,0,1,0,0,6,6,6,1,6,0,0,4.461538462,1.538461538,86.38461538,12.07692308,49,24,15,25.30769231,22,31,19,12,3,3,3,1,2,0.516153846,8,8,8,6,50,33,87,47,134,83,593,30,6222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,10,0,3,7,1,0,0,3,3,3,0,3,0,0,0,3,57.8,5,15,8,3,37.8,7,11,8,3,1,1,1,1,0,2.523333333,3,3,3,3,27,17,44,28,72,44,277,19,1823,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,12,0,12,0,1,0,3,3,3,3,0,3,0,0,1,2,75,7,51,17,29,17,32,39,16,23,3,3,3,1,2,0.33,6,6,6,3,32,71,160,123,283,103,1538,24,15965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,1,1,9.230769231,0,3.615384615,5.615384615,1,0.615384615,0.461538462,3.230769231,3.230769231,2.615384615,0,3.230769231,0,0,1.230769231,2,62.38461538,5.461538462,20.30769231,9.769230769,7.076923077,36.61538462,9.384615385,14.53846154,9.153846154,5.384615385,1.307692308,1.307692308,1.461538462,1,0.307692308,2.767692308,4.153846154,4.153846154,4.461538462,3.230769231,27.92307692,29,65.15384615,48.92307692,114.0769231,56.92307692,500.7692308,22.84615385,3926.076923,1,0,0,0,1,0,0,0,0,0,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0,0
2,2,2,1,16,0,12,4,1,7,10,7,7,0,0,7,0,2,0,5,172.5,13.5,107,38,64,52,62,79,39,40,6,6,8,3,2,0.49,16,16,18,9,97,112,279,190,469,209,2595,73,46453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,4,0,0,0,4,32.5,6.5,9,8,0,17,7,8,8,0,0,0,0,0,0,1.89,0,0,0,0,24,18,30,18,48,42,162,11,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,7,0,7,0,1,0,1,4,4,4,0,4,0,0,0,4,67.5,8.5,38,21,21,21,28,33,21,12,1,1,1,1,0,0.55,4,4,4,4,45,51,105,82,187,96,859,35,7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,33.54545455,3.045454545,12,11,9,18.5,10,11,11,0,0,0,0,0,0,1.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2,2,2,1,20.90909091,0,13.63636364,7.045454545,1,11.09090909,2,11.09090909,11.09090909,0,0,11.09090909,0,3,0,8.090909091,287.9545455,15.22727273,174.9090909,62.77272727,111.2272727,103.4545455,105.6363636,136.7272727,62.68181818,74.04545455,10.54545455,10.54545455,10.54545455,1,3,0.593181818,28,28,28,11.09090909,144.4545455,275.5909091,670.0454545,574.2727273,1244.318182,420.0454545,7067.636364,134.7272727,143241.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,1,1,11.22727273,0,7.227272727,3.954545455,1,82.04545455,6.681818182,82.04545455,82.04545455,0,0,82.04545455,0,21.95454545,0,60.09090909,1141.136364,95.90909091,673.2272727,232.9090909,426.7272727,391.0909091,364.6363636,498.7272727,224.9545455,273.7727273,10.72727273,10.72727273,10.90909091,5,4.181818182,0.582727273,137.2727273,136.7272727,142.8636364,94.13636364,902,992.8181818,2337.772727,1767.318182,4105.090909,1894.818182,21266.04545,699.1818182,439027.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.590909091,0.363636364,0
